source,campaign,influencer_id,user_id,product,date,orders,revenue
HKVitals,HKVitals_Campaign_4,295,d3fedd1a-5ba3-494a-a3e9-49396ce77877,HKVitals Product 4,2025-07-10,1,1758.01
HKVitals,HKVitals_Campaign_2,180,9bd5f77b-5fbc-4557-86af-bd8ec69c7367,HKVitals Product 7,2025-06-09,1,1186.53
Gritzo,Gritzo_Campaign_1,123,c9ff0df9-1324-4a94-af1a-a42774e3eaf1,Gritzo Product 10,2025-06-16,1,1797.96
MuscleBlaze,MuscleBlaze_Campaign_5,196,c29d5d0f-29aa-4601-a554-85f2d87b1984,MuscleBlaze Product 3,2025-06-05,2,2441.61
HKVitals,HKVitals_Campaign_2,116,c5bc7d43-5e15-468d-8c0e-898c572cb144,HKVitals Product 8,2025-07-06,2,3154.83
MuscleBlaze,MuscleBlaze_Campaign_3,157,833f1917-a6f7-4965-957a-adba999298e3,MuscleBlaze Product 8,2025-07-11,1,1739.93
MuscleBlaze,MuscleBlaze_Campaign_3,263,349a3586-916d-4a97-b1f7-4e0f39d0f64c,MuscleBlaze Product 6,2025-06-08,2,2874.24
MuscleBlaze,MuscleBlaze_Campaign_2,237,1c8a5b98-7e98-4a32-8a72-0c6a7b29d376,MuscleBlaze Product 9,2025-06-30,3,2212.46
Gritzo,Gritzo_Campaign_4,224,79cc5dcc-76f7-4eed-b86d-408d232de916,Gritzo Product 7,2025-06-07,1,1009.17
MuscleBlaze,MuscleBlaze_Campaign_4,174,f142cc61-1c49-44d1-9949-82860c5ab925,MuscleBlaze Product 2,2025-06-06,4,6712.37
HKVitals,HKVitals_Campaign_4,216,0a53848d-ed82-4ddc-9dc5-98aea56d4fcb,HKVitals Product 10,2025-06-01,1,644.75
MuscleBlaze,MuscleBlaze_Campaign_4,72,4579b205-283a-45dd-8a25-a08082b0cbb6,MuscleBlaze Product 8,2025-06-09,4,4681.59
HKVitals,HKVitals_Campaign_4,130,8a488417-5b29-4759-8cd7-f4fc9b81f449,HKVitals Product 2,2025-06-20,2,3403.07
Gritzo,Gritzo_Campaign_1,275,d284793a-314e-4977-95ef-046c0eb177da,Gritzo Product 1,2025-07-04,4,4682.43
HKVitals,HKVitals_Campaign_1,236,4f5b6ac8-5a49-42eb-92d1-4762add31743,HKVitals Product 7,2025-06-25,1,585.85
Gritzo,Gritzo_Campaign_1,278,f646b4ec-51b8-4085-8b07-a943880392d8,Gritzo Product 9,2025-06-16,2,1571.18
MuscleBlaze,MuscleBlaze_Campaign_5,37,6ca4cc10-42ee-41e0-a665-dd51eb286ef9,MuscleBlaze Product 10,2025-07-11,1,1570.01
Gritzo,Gritzo_Campaign_5,19,c175d688-2cae-49e4-8ef2-f8b4e3eaa43a,Gritzo Product 5,2025-07-15,2,1138.18
Gritzo,Gritzo_Campaign_4,141,d157a27d-8188-498f-9a63-f62a35c004c6,Gritzo Product 4,2025-06-30,2,3512.18
HKVitals,HKVitals_Campaign_1,35,07dfeb37-abf1-454f-a8b7-8eb33d11a435,HKVitals Product 6,2025-07-07,1,1864.66
MuscleBlaze,MuscleBlaze_Campaign_3,162,769c30a3-70f9-4e2d-a1c9-d19be1612cb7,MuscleBlaze Product 8,2025-06-25,2,2923.39
Gritzo,Gritzo_Campaign_5,213,5c2d6c22-1479-4ad1-9847-98cbb4c67d19,Gritzo Product 10,2025-07-03,2,3357.33
HKVitals,HKVitals_Campaign_4,292,a848985a-31a3-42dc-a4ec-110e7bfd0c39,HKVitals Product 6,2025-05-25,1,1040.56
MuscleBlaze,MuscleBlaze_Campaign_2,34,aeffcc0c-d423-4cba-b403-1647a7fe91bd,MuscleBlaze Product 2,2025-06-15,4,4139.53
MuscleBlaze,MuscleBlaze_Campaign_3,182,f9a998ec-7dc6-45b3-a04e-f4fa4c1c1c9e,MuscleBlaze Product 6,2025-07-21,1,1296.34
Gritzo,Gritzo_Campaign_5,173,1cdce03b-8b5a-44db-8c79-bdf5267fdbf7,Gritzo Product 5,2025-06-01,4,4602.22
Gritzo,Gritzo_Campaign_1,71,7fc01d21-6b71-420d-b8b0-757828b2520c,Gritzo Product 6,2025-07-11,1,1486.16
MuscleBlaze,MuscleBlaze_Campaign_4,23,528d8cd8-4ee3-4ea6-8705-9fe9661e734f,MuscleBlaze Product 3,2025-07-11,3,2419.04
MuscleBlaze,MuscleBlaze_Campaign_1,107,1c6ef6fc-0614-477f-9e44-f6a0f645c8dc,MuscleBlaze Product 7,2025-05-27,1,517.24
HKVitals,HKVitals_Campaign_2,275,a9dae3ac-ae3d-4b0a-97c1-65396b08f6d2,HKVitals Product 10,2025-05-30,1,1062.2
MuscleBlaze,MuscleBlaze_Campaign_4,125,c3dc7f44-4677-4d1a-9986-a1ae8bb0a60f,MuscleBlaze Product 2,2025-06-23,3,5399.66
MuscleBlaze,MuscleBlaze_Campaign_2,18,e1d539e2-cb43-42e1-b592-4a1900868e5d,MuscleBlaze Product 8,2025-06-04,1,1354.67
Gritzo,Gritzo_Campaign_1,108,6e903023-b0ee-4af9-aae9-23371d2ad1e7,Gritzo Product 6,2025-05-31,4,6193.33
HKVitals,HKVitals_Campaign_5,96,76dce0f7-abd0-452f-b4bd-bbb1d5856500,HKVitals Product 1,2025-06-25,4,6911.31
MuscleBlaze,MuscleBlaze_Campaign_4,70,fa561b94-9e44-46cc-85a7-5ba6fb02778a,MuscleBlaze Product 8,2025-07-04,4,5483.06
Gritzo,Gritzo_Campaign_5,265,ff04c8a1-c78b-47d2-8b4c-aef31ffddbfb,Gritzo Product 10,2025-06-27,1,1532.94
MuscleBlaze,MuscleBlaze_Campaign_1,17,146fd388-c809-42b1-89db-3f9a8420f56a,MuscleBlaze Product 8,2025-07-17,1,1479.54
Gritzo,Gritzo_Campaign_5,35,2dd4180f-c1ae-4ade-b638-d4cae3ea0066,Gritzo Product 1,2025-06-01,1,1753.38
HKVitals,HKVitals_Campaign_4,95,944902f8-c066-4bc6-be1b-b6a58cd6ca16,HKVitals Product 10,2025-06-08,1,1744.59
Gritzo,Gritzo_Campaign_5,15,3d49bcd3-7621-4353-b43c-b4d778e3ba6e,Gritzo Product 3,2025-07-09,4,2702.66
MuscleBlaze,MuscleBlaze_Campaign_1,107,7c3871f4-1f0f-47eb-b134-c7d4fef05bf0,MuscleBlaze Product 3,2025-05-26,1,1137.77
HKVitals,HKVitals_Campaign_5,194,531c8261-7684-4463-b30e-26a6eefe13ae,HKVitals Product 10,2025-05-30,4,2233.05
HKVitals,HKVitals_Campaign_4,83,9120e704-fa07-444b-a7d6-f0bdd9d88d01,HKVitals Product 9,2025-07-21,3,3132.14
HKVitals,HKVitals_Campaign_2,157,3d0cbcf8-eec2-4c43-af81-2c04deecd4a7,HKVitals Product 10,2025-07-13,3,5250.53
HKVitals,HKVitals_Campaign_3,91,33886df7-050a-44f7-a348-1922ad6561ce,HKVitals Product 7,2025-06-26,2,3092.65
HKVitals,HKVitals_Campaign_2,136,470e344a-adf9-4fc7-9e41-ec90d4389f49,HKVitals Product 8,2025-05-31,3,4333.06
MuscleBlaze,MuscleBlaze_Campaign_5,243,e7d15e6c-be7a-45a5-8787-40717937d06f,MuscleBlaze Product 7,2025-07-16,4,2487.0
Gritzo,Gritzo_Campaign_3,243,07bc3064-a018-4b3a-9bf0-99aa20ab4179,Gritzo Product 9,2025-06-18,3,3054.01
Gritzo,Gritzo_Campaign_3,217,fe882cea-11b6-4409-9e39-0e1298775a38,Gritzo Product 9,2025-07-04,2,3745.5
Gritzo,Gritzo_Campaign_2,166,ba8fe3e8-10a9-4e65-a989-6be7cf269f64,Gritzo Product 9,2025-06-10,2,2704.89
MuscleBlaze,MuscleBlaze_Campaign_5,70,c85c0474-f042-4016-9795-8d6e0c52aa57,MuscleBlaze Product 4,2025-05-26,4,4787.92
Gritzo,Gritzo_Campaign_3,109,bb968c88-0855-41a3-815d-c15c38f7a48e,Gritzo Product 5,2025-07-18,4,6448.89
Gritzo,Gritzo_Campaign_2,101,10ab315c-95c5-45ef-89dc-a1adc6ae6c1e,Gritzo Product 3,2025-06-29,1,1746.43
Gritzo,Gritzo_Campaign_3,217,be70a5de-e814-4ba8-a25d-d324ede83c9f,Gritzo Product 9,2025-07-14,1,621.23
Gritzo,Gritzo_Campaign_3,11,2eba6e2d-7eca-42cc-86d6-e8f1d172ac69,Gritzo Product 2,2025-06-06,1,923.7
Gritzo,Gritzo_Campaign_5,126,d6da9d2c-9420-41ba-85b9-cecee7245f68,Gritzo Product 8,2025-06-08,3,3120.17
Gritzo,Gritzo_Campaign_5,246,06cff7eb-3433-419d-8183-8c17b3440413,Gritzo Product 7,2025-05-29,3,4511.92
HKVitals,HKVitals_Campaign_1,123,973301b6-05c8-46cc-a9d6-cca32c5e4aa4,HKVitals Product 7,2025-07-04,3,4516.82
Gritzo,Gritzo_Campaign_1,238,620833d6-778d-4c1b-9fe5-308dfe2e2710,Gritzo Product 2,2025-06-01,2,1198.01
HKVitals,HKVitals_Campaign_1,267,df3541f5-96f6-4e52-a731-55ae771aba16,HKVitals Product 3,2025-05-26,1,1195.28
Gritzo,Gritzo_Campaign_2,241,61750a46-53da-4478-becf-122882ee3a70,Gritzo Product 1,2025-05-28,2,3318.01
HKVitals,HKVitals_Campaign_3,235,3ae54874-0c80-4229-8601-a4cdf79bc2c4,HKVitals Product 3,2025-05-31,1,893.05
Gritzo,Gritzo_Campaign_2,190,24958e0b-5a72-417f-8bc0-1045b3cbbdfb,Gritzo Product 5,2025-07-14,1,1672.44
MuscleBlaze,MuscleBlaze_Campaign_2,52,6175c917-858b-4d76-a869-cec7d91bb5c3,MuscleBlaze Product 5,2025-07-10,2,3717.75
Gritzo,Gritzo_Campaign_3,151,42f04c7a-b9b0-4d5b-b484-dae1e6b622dd,Gritzo Product 1,2025-06-19,4,5397.56
HKVitals,HKVitals_Campaign_5,193,626395f6-34fc-45c0-aaea-0f4148b65ae2,HKVitals Product 2,2025-06-24,3,1929.13
Gritzo,Gritzo_Campaign_2,239,5a7fce27-bf07-4f2f-916c-7eed5761db8e,Gritzo Product 9,2025-06-12,2,3061.61
Gritzo,Gritzo_Campaign_4,270,4e3d3935-67a4-4df6-a412-3d0beeba5ca4,Gritzo Product 9,2025-06-10,1,1407.62
MuscleBlaze,MuscleBlaze_Campaign_3,221,13b8b052-cb8d-4b42-a4ea-b8ec6cea0415,MuscleBlaze Product 9,2025-05-25,2,1533.3
Gritzo,Gritzo_Campaign_4,257,4a9a6f1f-eb35-4969-9d73-6a79ea42e80f,Gritzo Product 1,2025-06-01,2,1630.1
HKVitals,HKVitals_Campaign_3,38,037236c4-8067-44ac-8ede-ebe5079540c9,HKVitals Product 7,2025-07-13,4,6530.59
Gritzo,Gritzo_Campaign_1,266,11550d7e-8672-4317-bb2a-4474c9e1ae0b,Gritzo Product 1,2025-07-10,2,2178.39
Gritzo,Gritzo_Campaign_2,222,fee77ea7-bbab-4d3e-9a36-9e446e42784a,Gritzo Product 5,2025-05-25,3,2580.16
Gritzo,Gritzo_Campaign_2,95,ece9b137-a426-457a-8a1f-e7bc896b9840,Gritzo Product 8,2025-05-23,1,1678.1
Gritzo,Gritzo_Campaign_5,10,a3a1e1c6-4e93-4f38-b7f6-a9114f8f9500,Gritzo Product 6,2025-06-02,4,7503.75
Gritzo,Gritzo_Campaign_2,210,1ce9dd66-dbc1-4ffe-b0c1-9c74ba96edcd,Gritzo Product 10,2025-06-11,1,987.53
Gritzo,Gritzo_Campaign_3,271,8a583f7e-5a03-4e43-a3aa-6627470db3df,Gritzo Product 4,2025-07-14,1,1997.74
HKVitals,HKVitals_Campaign_1,9,3476fe09-82e5-408e-9095-af348c9feeac,HKVitals Product 3,2025-06-10,4,5268.63
MuscleBlaze,MuscleBlaze_Campaign_5,27,6d50cd14-c0ce-46a4-82f0-ab98fa533785,MuscleBlaze Product 3,2025-06-21,4,3211.55
MuscleBlaze,MuscleBlaze_Campaign_1,140,b95434b7-6a9f-40da-a55f-6aaf169249d5,MuscleBlaze Product 7,2025-07-05,3,3749.33
HKVitals,HKVitals_Campaign_5,245,987e4030-e65f-4d03-9e19-d38815875534,HKVitals Product 5,2025-06-03,1,1027.78
HKVitals,HKVitals_Campaign_2,56,adffa34a-4eb8-429f-8850-d49549460bea,HKVitals Product 3,2025-07-16,1,966.76
Gritzo,Gritzo_Campaign_1,183,fc69faf9-3af5-45da-b0e2-30c2c199a9b1,Gritzo Product 5,2025-07-18,3,4439.9
HKVitals,HKVitals_Campaign_2,102,c0669932-1f71-4599-a56e-f85b942a8770,HKVitals Product 8,2025-06-06,1,1283.08
MuscleBlaze,MuscleBlaze_Campaign_3,63,fe45b0ac-6954-462e-a718-38b9d813fa48,MuscleBlaze Product 3,2025-05-27,4,5615.36
Gritzo,Gritzo_Campaign_5,118,396f5c45-dea4-4d7b-a7e9-3c454cb6a6ac,Gritzo Product 1,2025-05-30,4,2860.88
Gritzo,Gritzo_Campaign_4,95,29f1704c-59b8-4c00-b1c0-fad1113906fd,Gritzo Product 5,2025-05-28,1,1754.3
Gritzo,Gritzo_Campaign_3,282,43a2e008-aeeb-46e7-9ee0-7378fa8d6d87,Gritzo Product 9,2025-06-21,2,1898.42
MuscleBlaze,MuscleBlaze_Campaign_5,127,ad9c05d7-f7f6-4ced-b32a-111559aa4f74,MuscleBlaze Product 6,2025-06-30,1,1271.12
MuscleBlaze,MuscleBlaze_Campaign_5,153,4ea7e5bf-b203-4082-98bb-301193feaf49,MuscleBlaze Product 3,2025-07-14,3,3101.39
MuscleBlaze,MuscleBlaze_Campaign_2,42,0c1a75b3-94f2-48f3-8e4c-2f9a885f4d64,MuscleBlaze Product 9,2025-07-18,1,748.48
HKVitals,HKVitals_Campaign_5,272,0d4d839c-ae5c-4f99-8c92-0b04b1b54ed0,HKVitals Product 9,2025-06-12,3,4162.74
HKVitals,HKVitals_Campaign_3,267,0c5b707b-308d-4809-9ea4-38340a929de7,HKVitals Product 2,2025-06-23,3,1655.06
MuscleBlaze,MuscleBlaze_Campaign_3,236,d23fa3cb-ba24-42d6-91ae-5924ecc72940,MuscleBlaze Product 4,2025-07-20,1,1512.86
HKVitals,HKVitals_Campaign_3,15,4668fef4-efa3-4601-bf1f-82dd665c36b1,HKVitals Product 6,2025-06-30,2,3417.81
MuscleBlaze,MuscleBlaze_Campaign_5,74,efe62853-a7ac-4077-b35b-e4df1d5feee9,MuscleBlaze Product 10,2025-06-23,4,6262.74
HKVitals,HKVitals_Campaign_1,59,c89bc124-dc4f-440c-adcb-38670ff47f02,HKVitals Product 9,2025-07-09,2,1981.27
MuscleBlaze,MuscleBlaze_Campaign_4,277,c7cebb3c-5ea4-413a-adbd-ff6e4ff875c9,MuscleBlaze Product 6,2025-07-02,2,1631.13
MuscleBlaze,MuscleBlaze_Campaign_5,5,ebf22720-b205-4050-9345-989c11dc1927,MuscleBlaze Product 10,2025-06-11,4,5434.66
MuscleBlaze,MuscleBlaze_Campaign_3,136,2e0ec520-96e5-4d2f-85d5-5cb7977b65d4,MuscleBlaze Product 1,2025-07-15,3,5249.33
HKVitals,HKVitals_Campaign_4,120,b4db66fc-d848-4720-8b71-ef929b172385,HKVitals Product 2,2025-05-25,3,3441.21
HKVitals,HKVitals_Campaign_3,288,bb7a85bc-c8ae-4ea1-b53b-153fededc010,HKVitals Product 9,2025-06-04,3,3930.65
MuscleBlaze,MuscleBlaze_Campaign_3,154,42c39384-5e24-411a-bab6-8d73dceb428e,MuscleBlaze Product 9,2025-06-06,4,2370.46
Gritzo,Gritzo_Campaign_4,274,467b57f0-9bd8-4b35-9a62-41a6f68448a0,Gritzo Product 9,2025-07-21,1,955.36
HKVitals,HKVitals_Campaign_3,70,3aa7fe62-55bb-426a-bc7a-4c625f2b08c6,HKVitals Product 1,2025-06-17,2,1813.59
Gritzo,Gritzo_Campaign_3,3,4d021e02-f27e-4acb-8e80-5482f761034c,Gritzo Product 4,2025-07-18,2,1413.11
Gritzo,Gritzo_Campaign_1,177,92b6d1a2-dc97-4d01-bfb5-fee18d718ca3,Gritzo Product 2,2025-07-21,3,5705.44
MuscleBlaze,MuscleBlaze_Campaign_5,227,9f3f7343-3556-4037-8929-a20881076421,MuscleBlaze Product 9,2025-06-12,3,2041.7
MuscleBlaze,MuscleBlaze_Campaign_2,193,f988730a-c5fe-4204-b462-c12698c6992b,MuscleBlaze Product 2,2025-06-24,4,3775.08
Gritzo,Gritzo_Campaign_4,133,f8bb4088-8b4f-4546-b157-4784a90b691e,Gritzo Product 4,2025-06-03,4,5440.71
MuscleBlaze,MuscleBlaze_Campaign_5,245,34611668-285a-4bcd-8d94-83c656e00a82,MuscleBlaze Product 4,2025-06-17,2,3285.93
Gritzo,Gritzo_Campaign_1,296,03a4cdeb-8e5f-45e4-bbb0-22dd5485a4e0,Gritzo Product 7,2025-06-14,1,667.23
Gritzo,Gritzo_Campaign_1,245,09993d95-8b99-4eda-a59d-08e93327af06,Gritzo Product 3,2025-06-11,1,1301.55
HKVitals,HKVitals_Campaign_1,65,5931b9e0-9215-4093-8f3b-55b6be21c1b8,HKVitals Product 6,2025-06-03,2,2514.44
MuscleBlaze,MuscleBlaze_Campaign_1,139,97778ef1-03eb-48cd-8eea-c846f400e89e,MuscleBlaze Product 2,2025-06-16,3,2998.26
MuscleBlaze,MuscleBlaze_Campaign_5,279,2cc807e7-504c-44b2-b3cc-35c4d5c1e230,MuscleBlaze Product 5,2025-06-12,1,1029.49
MuscleBlaze,MuscleBlaze_Campaign_2,34,81657d43-9583-4341-92c2-02c0ad9b6fb6,MuscleBlaze Product 10,2025-07-21,4,5131.08
HKVitals,HKVitals_Campaign_4,142,d99cde21-4e49-44ef-8d94-76e09e4408da,HKVitals Product 7,2025-06-20,2,2588.67
HKVitals,HKVitals_Campaign_4,89,c782c98a-e2a3-464a-8998-43f138bce1aa,HKVitals Product 7,2025-06-15,3,2697.15
HKVitals,HKVitals_Campaign_4,211,742bae11-6f91-4971-bcb0-bb5c59547943,HKVitals Product 1,2025-06-29,3,5623.85
Gritzo,Gritzo_Campaign_5,236,7e22c5f2-fc50-4536-9b92-f039d89a3803,Gritzo Product 2,2025-05-30,1,1434.09
MuscleBlaze,MuscleBlaze_Campaign_1,79,20da0a00-f968-41ff-b012-34e370c2efe8,MuscleBlaze Product 10,2025-06-03,2,2631.67
Gritzo,Gritzo_Campaign_1,15,33ac7c09-cd5d-4732-aafe-b67a6afb336a,Gritzo Product 10,2025-07-09,2,2169.69
Gritzo,Gritzo_Campaign_3,54,83a336ed-30bb-45da-a122-cd2885a520fd,Gritzo Product 2,2025-06-18,3,3442.37
Gritzo,Gritzo_Campaign_3,123,41677307-abd2-4ff5-a6cf-4668e3086ff3,Gritzo Product 2,2025-07-15,2,3940.07
Gritzo,Gritzo_Campaign_5,216,a63edba1-ae62-43e8-a02b-523a3712c0e6,Gritzo Product 5,2025-06-12,3,4815.29
MuscleBlaze,MuscleBlaze_Campaign_4,158,e628b804-75ac-4844-9fea-def2e53ae67a,MuscleBlaze Product 5,2025-07-21,4,5639.67
HKVitals,HKVitals_Campaign_1,150,1b408797-4534-4fbf-afd8-dbd01bc41a2b,HKVitals Product 7,2025-06-29,3,1961.4
HKVitals,HKVitals_Campaign_5,207,efeb2ab5-8577-44cf-b7bd-6da81e1279e9,HKVitals Product 3,2025-06-11,4,2925.11
MuscleBlaze,MuscleBlaze_Campaign_4,261,cc406bf8-5a5e-4c08-9b36-698e0059344b,MuscleBlaze Product 3,2025-06-03,4,4888.88
Gritzo,Gritzo_Campaign_2,219,0e515936-754d-47af-b3e2-ef423c0c949c,Gritzo Product 5,2025-07-18,3,4748.86
HKVitals,HKVitals_Campaign_1,35,f0b9939a-9d70-474d-b09e-44b50d200e1c,HKVitals Product 6,2025-06-12,2,3584.49
Gritzo,Gritzo_Campaign_2,285,b5012e6e-bbfb-4357-93b3-68309edbcb5b,Gritzo Product 9,2025-06-28,2,2825.75
MuscleBlaze,MuscleBlaze_Campaign_1,57,007500bf-04cc-482a-b981-816e7398d46d,MuscleBlaze Product 1,2025-07-06,4,4234.36
Gritzo,Gritzo_Campaign_4,166,2ad2c53a-f3b2-4631-bf88-2e63a32e9b7d,Gritzo Product 10,2025-06-06,4,4068.58
Gritzo,Gritzo_Campaign_1,85,7face6a1-7eb3-4572-a570-e24fc6c862d5,Gritzo Product 9,2025-07-11,3,1675.12
HKVitals,HKVitals_Campaign_3,216,4b4a47b1-d63e-43c6-9cf8-cffb90cb264e,HKVitals Product 4,2025-07-15,4,7939.19
MuscleBlaze,MuscleBlaze_Campaign_5,188,4e704ade-5d6e-412a-bbf1-5b5e944f3446,MuscleBlaze Product 7,2025-07-17,4,6534.26
MuscleBlaze,MuscleBlaze_Campaign_2,252,e7bbc137-92fb-496f-97c4-17e40e60060b,MuscleBlaze Product 3,2025-06-18,4,3252.57
MuscleBlaze,MuscleBlaze_Campaign_3,6,de426e2c-4560-4a54-bc31-2aaa87a25a29,MuscleBlaze Product 10,2025-05-27,1,581.42
MuscleBlaze,MuscleBlaze_Campaign_2,117,43f601dd-08ef-408a-9e4d-00e06c75b4bf,MuscleBlaze Product 2,2025-07-04,2,1803.06
Gritzo,Gritzo_Campaign_1,244,e2bacc03-81c6-47e3-899b-88e3f8026c39,Gritzo Product 10,2025-06-04,4,3623.26
Gritzo,Gritzo_Campaign_5,61,ea255c6d-41aa-4ef6-8a66-acd361674051,Gritzo Product 8,2025-07-08,4,4703.37
MuscleBlaze,MuscleBlaze_Campaign_1,58,92579427-d379-4774-b83c-fc936857eeeb,MuscleBlaze Product 5,2025-07-10,1,732.53
HKVitals,HKVitals_Campaign_2,240,201c54a8-5eb2-4f8f-9ed6-de4d7a555b80,HKVitals Product 2,2025-07-18,4,7842.08
Gritzo,Gritzo_Campaign_4,123,9e7ecf99-d9ca-43a7-9b98-5b2af6e7b5fd,Gritzo Product 10,2025-06-29,4,4441.9
HKVitals,HKVitals_Campaign_2,114,68164ee0-8004-49db-bddb-3252e4c2a4cb,HKVitals Product 6,2025-06-01,4,2286.84
Gritzo,Gritzo_Campaign_1,223,dd427173-868e-465d-ae0d-9ebca283130c,Gritzo Product 4,2025-07-01,3,4389.57
HKVitals,HKVitals_Campaign_1,32,dbd5b636-076a-49c4-8fb4-73813a475919,HKVitals Product 10,2025-06-06,3,2000.83
MuscleBlaze,MuscleBlaze_Campaign_4,192,6b717682-7392-488b-b856-9526e3c8c82f,MuscleBlaze Product 6,2025-07-12,1,1932.1
HKVitals,HKVitals_Campaign_5,223,13a0968b-8fb1-4216-b9ce-8b4e253806db,HKVitals Product 6,2025-06-02,4,7961.85
Gritzo,Gritzo_Campaign_5,208,0605bc8a-f951-4945-9b46-337818ea4398,Gritzo Product 5,2025-06-26,4,4933.12
MuscleBlaze,MuscleBlaze_Campaign_5,183,2513c676-20a8-401a-bde6-340b89c248de,MuscleBlaze Product 10,2025-06-01,1,965.37
HKVitals,HKVitals_Campaign_4,279,94819b58-b045-4225-8f06-fbcb143c1427,HKVitals Product 6,2025-05-29,1,1238.86
MuscleBlaze,MuscleBlaze_Campaign_3,284,86a1f2fc-16d0-4129-bfeb-ec74d8e3cd15,MuscleBlaze Product 1,2025-07-04,1,505.18
MuscleBlaze,MuscleBlaze_Campaign_4,45,ce13bfca-1765-4375-ae84-1775f76f8d77,MuscleBlaze Product 4,2025-07-21,1,1195.76
HKVitals,HKVitals_Campaign_2,40,dfbcc7ae-e4b4-400d-a33a-3b2173cc9529,HKVitals Product 6,2025-06-13,2,1119.97
Gritzo,Gritzo_Campaign_4,91,b75aa3ff-ff82-440c-9641-a07a2ce42bf2,Gritzo Product 6,2025-07-06,2,1034.99
HKVitals,HKVitals_Campaign_3,275,4e8d591f-b5ff-4207-bc95-1e3e00d32d54,HKVitals Product 8,2025-06-10,2,1872.79
HKVitals,HKVitals_Campaign_5,239,8e0432d8-30ef-4b7d-84ca-519769970c2e,HKVitals Product 8,2025-06-19,2,2029.38
MuscleBlaze,MuscleBlaze_Campaign_5,34,b2a6ea6e-fff1-468f-b081-7eb164c31c14,MuscleBlaze Product 3,2025-07-13,4,5964.21
MuscleBlaze,MuscleBlaze_Campaign_2,64,0b2e2b18-a468-4044-9a8d-314a2ef0cd04,MuscleBlaze Product 5,2025-07-18,1,1845.61
Gritzo,Gritzo_Campaign_3,275,dc8d55b9-c955-46e9-9a04-751cc757e755,Gritzo Product 4,2025-06-14,3,3020.4
Gritzo,Gritzo_Campaign_1,255,25cd9a2d-3851-4f1e-a841-0ea9e2e7ed86,Gritzo Product 2,2025-06-13,3,5206.55
MuscleBlaze,MuscleBlaze_Campaign_1,173,60ddb8ba-dde3-4969-903e-9c852c6187a1,MuscleBlaze Product 9,2025-07-08,2,3896.58
Gritzo,Gritzo_Campaign_4,198,40d862a5-c139-4ff8-a2f9-7d21b6e161ed,Gritzo Product 10,2025-07-10,1,1922.75
Gritzo,Gritzo_Campaign_1,107,becc7541-b4a9-4897-a171-4ff4127fe39f,Gritzo Product 4,2025-07-19,3,5179.31
Gritzo,Gritzo_Campaign_5,89,5280bbe2-9282-486d-8242-b7df374e6027,Gritzo Product 5,2025-05-26,1,705.74
Gritzo,Gritzo_Campaign_2,289,838bbc55-054b-4860-8ee8-8cf06ac2acf9,Gritzo Product 8,2025-06-25,4,6739.77
HKVitals,HKVitals_Campaign_2,54,367a7800-f454-4f65-970b-0921cf699395,HKVitals Product 7,2025-06-25,4,2256.62
Gritzo,Gritzo_Campaign_2,205,da0c7926-43d1-4e6c-aed1-edab6bebba8b,Gritzo Product 5,2025-07-02,4,6861.53
HKVitals,HKVitals_Campaign_5,255,12cba8fe-3c4b-4c7a-9f3a-75892bd8f775,HKVitals Product 9,2025-07-13,1,771.13
MuscleBlaze,MuscleBlaze_Campaign_3,42,e211f92f-e3b4-4483-95a3-025941c6820c,MuscleBlaze Product 7,2025-06-24,3,3334.91
Gritzo,Gritzo_Campaign_2,289,17d77813-ccb4-4e78-ba74-72c732fc6684,Gritzo Product 1,2025-06-02,2,2876.06
Gritzo,Gritzo_Campaign_5,124,8541e6b0-cbd8-4548-aedd-b913498137de,Gritzo Product 3,2025-07-08,2,1144.86
MuscleBlaze,MuscleBlaze_Campaign_2,129,25306101-e499-4d53-924c-f5dee22eda67,MuscleBlaze Product 8,2025-06-17,4,3207.16
MuscleBlaze,MuscleBlaze_Campaign_5,105,8afe3484-6a56-4fb1-bda0-9ca79e5df0bf,MuscleBlaze Product 10,2025-06-21,2,3672.48
Gritzo,Gritzo_Campaign_4,179,8c45b257-a0bd-40da-9cbd-0e85764f366e,Gritzo Product 3,2025-06-12,4,2942.99
HKVitals,HKVitals_Campaign_2,171,c53ec9a5-5669-41da-af1c-93540b0c8a32,HKVitals Product 1,2025-07-15,3,3449.42
HKVitals,HKVitals_Campaign_1,41,ddcb6825-568b-4139-82e5-462f115b51ea,HKVitals Product 4,2025-06-04,4,6224.14
HKVitals,HKVitals_Campaign_2,32,0d724723-d102-4aea-be86-c20a8eef1a83,HKVitals Product 6,2025-07-02,4,5264.55
MuscleBlaze,MuscleBlaze_Campaign_5,90,6c18a6cb-d7e5-469c-bd86-5a7932378574,MuscleBlaze Product 4,2025-06-14,3,3985.48
HKVitals,HKVitals_Campaign_4,40,04677090-793c-4568-a870-ebb11aacab88,HKVitals Product 7,2025-05-30,2,1405.1
HKVitals,HKVitals_Campaign_1,70,56dc65d6-70bc-4b62-8882-af1581b160b5,HKVitals Product 1,2025-06-17,3,3658.64
Gritzo,Gritzo_Campaign_1,159,5abb7480-fbda-41b1-83ac-2f1aceabe88d,Gritzo Product 6,2025-06-06,3,3091.97
Gritzo,Gritzo_Campaign_3,195,5ad94984-ba2f-4522-80d0-8d8318343ea5,Gritzo Product 9,2025-06-01,4,3563.27
